op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,sensor_2_roll_mean,sensor_2_baseline_drift,sensor_3_roll_mean,sensor_3_baseline_drift,sensor_4_roll_mean,sensor_4_baseline_drift,sensor_7_roll_mean,sensor_7_baseline_drift,sensor_8_roll_mean,sensor_8_baseline_drift,sensor_9_roll_mean,sensor_9_baseline_drift,sensor_11_roll_mean,sensor_11_baseline_drift,sensor_12_roll_mean,sensor_12_baseline_drift,sensor_13_roll_mean,sensor_13_baseline_drift,sensor_14_roll_mean,sensor_14_baseline_drift,sensor_15_roll_mean,sensor_15_baseline_drift,sensor_17_roll_mean,sensor_17_baseline_drift,sensor_20_roll_mean,sensor_20_baseline_drift,sensor_21_roll_mean,sensor_21_baseline_drift,cycle,true_RUL
0.0013,0.0003,642.62,1601.84,1409.45,553.93,2388.15,9036.82,47.59,521.59,2388.18,8113.25,8.4345,392,38.85,23.2233,642.874,0.1150000000000091,1591.398,10.501999999999725,1407.966,1.1720000000000255,553.472,0.7069999999999936,2388.138,-0.016000000000076398,9038.95,-4.009999999998399,47.566,0.008000000000002672,521.0980000000001,0.42200000000002547,2388.136,0.04699999999957072,8118.704,-6.6379999999990105,8.43272,-0.007749999999999702,392.2,-0.8000000000000114,38.797999999999995,-0.006999999999997897,23.25544,-0.05477000000000132,46,37
-0.0007,-0.0002,643.09,1592.58,1407.72,553.35,2388.2,9038.0,47.59,521.41,2388.14,8122.26,8.4058,393,38.82,23.309,642.88,0.5850000000000364,1593.6259999999997,1.2419999999997344,1408.896,-0.5579999999999927,553.446,0.1270000000000664,2388.154,0.033999999999650754,9039.618,-2.8299999999981083,47.542,0.008000000000002672,521.142,0.2419999999999618,2388.14,0.006999999999607098,8118.240000000001,2.372000000001208,8.4261,-0.036450000000000315,392.4,0.19999999999998863,38.838,-0.036999999999999034,23.27798,0.030930000000001456,47,36
0.0022,0.0003,642.68,1592.18,1403.08,552.94,2388.19,9033.78,47.62,521.12,2388.15,8120.76,8.4536,394,38.8,23.3568,642.842,0.17499999999995453,1594.7,0.8419999999998709,1408.514,-5.198000000000093,553.368,-0.2829999999999018,2388.1580000000004,0.023999999999887223,9038.09,-7.049999999997453,47.574,0.0379999999999967,521.252,-0.04800000000000182,2388.142,0.016999999999825377,8119.360000000001,0.8720000000012078,8.429359999999999,0.011350000000000193,392.8,1.1999999999999886,38.844,-0.05700000000000216,23.2894,0.07873000000000019,48,35
-0.0027,0.0004,642.89,1587.08,1410.75,552.83,2388.15,9039.18,47.63,521.23,2388.16,8122.95,8.4528,394,38.67,23.2674,642.882,0.3849999999999909,1592.508,-4.258000000000266,1407.854,2.47199999999998,553.21,-0.3929999999999154,2388.168,-0.016000000000076398,9037.788,-1.6499999999978172,47.589999999999996,0.04800000000000182,521.272,0.06200000000001182,2388.15,0.02699999999958891,8119.447999999999,3.0620000000008076,8.42938,0.010550000000000281,393.2,1.1999999999999886,38.81,-0.1869999999999976,23.29184,-0.010670000000001068,49,34
0.0001,0.0003,642.92,1591.42,1410.96,553.21,2388.18,9033.04,47.67,521.67,2388.17,8119.6,8.4825,394,38.83,23.2895,642.8399999999999,0.4149999999999636,1593.02,0.08199999999987995,1408.3919999999998,2.6820000000000164,553.2520000000001,-0.012999999999919964,2388.174,0.013999999999668944,9036.164,-7.789999999997235,47.620000000000005,0.08800000000000097,521.404,0.5019999999999527,2388.16,0.03699999999980719,8119.764,-0.28799999999864667,8.44584,0.04025000000000034,393.4,1.1999999999999886,38.794,-0.027000000000001023,23.2892,0.011430000000000717,50,33
0.0001,0.0001,642.14,1592.78,1407.62,552.82,2388.13,9042.54,47.53,520.64,2388.19,8123.68,8.4473,394,38.75,23.3349,642.7439999999999,-0.3650000000000091,1591.208,1.44199999999978,1408.0259999999998,-0.6580000000001291,553.03,-0.4029999999999063,2388.17,-0.03600000000005821,9037.308,1.7100000000027649,47.608000000000004,-0.0519999999999996,521.2139999999999,-0.52800000000002,2388.162,0.056999999999789,8121.85,3.7920000000012806,8.448400000000001,0.005050000000000665,393.8,1.1999999999999886,38.774,-0.10699999999999932,23.31152,0.05683000000000149,51,32
-0.0029,-0.0001,642.91,1596.89,1406.2,552.94,2388.16,9038.41,47.6,521.12,2388.17,8114.4,8.425,392,38.95,23.2297,642.708,0.4049999999999727,1592.0700000000002,5.551999999999907,1407.7220000000002,-2.0779999999999745,552.9480000000001,-0.2829999999999018,2388.162,-0.006000000000312866,9037.39,-2.4199999999982538,47.61,0.018000000000000682,521.156,-0.04800000000000182,2388.168,0.03699999999980719,8120.278,-5.487999999999374,8.45224,-0.017249999999998877,393.6,-0.8000000000000114,38.8,0.09300000000000352,23.29566,-0.04836999999999847,52,31
0.0022,-0.0001,643.14,1594.08,1420.99,554.04,2388.12,9042.6,47.58,521.1,2388.13,8119.37,8.4511,392,38.93,23.22,642.8,0.6349999999999909,1592.45,2.7419999999997344,1411.304,12.711999999999989,553.168,0.8170000000000073,2388.148,-0.046000000000276486,9039.154,1.7700000000022555,47.602,-0.0020000000000024443,521.152,-0.06799999999998363,2388.1639999999998,-0.003000000000156433,8120.0,-0.5179999999991196,8.451740000000001,0.00885000000000069,393.2,-0.8000000000000114,38.826,0.0730000000000004,23.2683,-0.05807000000000073,53,30
0.0012,0.0005,642.79,1589.44,1405.27,553.5,2388.15,9040.65,47.78,520.65,2388.12,8120.77,8.428,394,38.94,23.2653,642.78,0.28499999999996817,1592.922,-1.8980000000001382,1410.208,-3.008000000000038,553.302,0.27700000000004366,2388.148,-0.016000000000076398,9039.448,-0.17999999999847205,47.632000000000005,0.1980000000000004,521.0360000000001,-0.5180000000000291,2388.156,-0.013000000000374712,8119.564,0.8820000000014261,8.44678,-0.014249999999998764,393.2,1.1999999999999886,38.879999999999995,0.08299999999999841,23.267879999999998,-0.012769999999999726,54,29
-0.0014,-0.0002,642.62,1590.4,1413.89,553.13,2388.16,9043.24,47.52,520.74,2388.16,8121.51,8.4368,391,38.73,23.2569,642.72,0.1150000000000091,1592.718,-0.9380000000001019,1410.7939999999999,5.61200000000008,553.2860000000001,-0.09299999999996089,2388.144,-0.006000000000312866,9041.488000000001,2.4100000000016735,47.602,-0.06199999999999761,520.85,-0.42799999999999727,2388.154,0.02699999999958891,8119.946000000001,1.6220000000012078,8.437640000000002,-0.005449999999999733,392.6,-1.8000000000000114,38.86,-0.12700000000000244,23.26136,-0.021169999999997913,55,28
-0.0007,0.0003,642.96,1593.45,1409.48,553.56,2388.11,9039.34,47.62,521.22,2388.13,8120.5,8.4801,391,38.78,23.2253,642.884,0.4550000000000409,1592.852,2.1119999999998527,1411.1660000000002,1.2019999999999982,553.434,0.3369999999999891,2388.1400000000003,-0.05600000000004002,9040.848,-1.4899999999979627,47.62,0.0379999999999967,520.966,0.05200000000002092,2388.142,-0.003000000000156433,8119.31,0.6120000000009895,8.4442,0.037850000000000605,392.0,-1.8000000000000114,38.866,-0.07699999999999818,23.239440000000002,-0.05276999999999887,56,27
0.0021,-0.0004,643.16,1594.68,1412.93,553.47,2388.14,9039.91,47.72,521.58,2388.12,8116.95,8.4451,395,38.95,23.276,642.934,0.6549999999999727,1592.41,3.341999999999871,1412.512,4.652000000000044,553.54,0.24700000000007094,2388.136,-0.026000000000294676,9041.148000000001,-0.9199999999982538,47.644,0.13799999999999812,521.0580000000001,0.41200000000003456,2388.132,-0.013000000000374712,8119.82,-2.9379999999991924,8.448220000000001,0.0028500000000004633,392.6,2.1999999999999886,38.866,0.09300000000000352,23.2487,-0.0020699999999997942,57,26
0.0003,-0.0003,642.89,1588.48,1411.57,552.79,2388.15,9037.34,47.51,521.51,2388.16,8119.48,8.45,391,38.78,23.2848,642.884,0.3849999999999909,1591.29,-2.8580000000001746,1410.6280000000002,3.2919999999999163,553.29,-0.4329999999999927,2388.142,-0.016000000000076398,9040.096,-3.4899999999979627,47.629999999999995,-0.07200000000000273,521.14,0.34199999999998454,2388.138,0.02699999999958891,8119.842,-0.407999999999447,8.447999999999999,0.007749999999999702,392.4,-1.8000000000000114,38.836,-0.07699999999999818,23.26166,0.006730000000001013,58,25
0.0027,0.0003,642.55,1598.96,1408.36,553.42,2388.17,9039.17,47.55,521.49,2388.2,8114.52,8.444,394,38.93,23.2679,642.836,0.04499999999995907,1593.194,7.621999999999844,1411.246,0.08199999999987995,553.274,0.19700000000000273,2388.1459999999997,0.0039999999999054126,9039.8,-1.6599999999980355,47.584,-0.03200000000000358,521.3080000000001,0.32200000000000273,2388.154,0.06699999999955253,8118.592,-5.367999999998574,8.4512,0.0017500000000012506,392.4,1.1999999999999886,38.834,0.0730000000000004,23.26218,-0.01016999999999868,59,24
0.0019,0.0004,643.01,1592.29,1412.85,553.49,2388.2,9038.54,47.6,520.63,2388.18,8121.58,8.4475,394,38.79,23.3233,642.914,0.5049999999999955,1593.572,0.9519999999997708,1411.038,4.571999999999889,553.3459999999999,0.26700000000005275,2388.154,0.033999999999650754,9038.86,-2.289999999997235,47.6,0.018000000000000682,521.2860000000001,-0.5380000000000109,2388.158,0.04699999999957072,8118.606,1.6920000000009168,8.45334,0.005250000000000199,393.0,1.1999999999999886,38.846,-0.06700000000000017,23.275460000000002,0.0452300000000001,60,23
-0.0014,0.0,643.08,1594.35,1414.8,553.37,2388.14,9037.82,47.71,521.4,2388.14,8119.53,8.4538,392,38.87,23.3139,642.938,0.5750000000000455,1593.752,3.0119999999997162,1412.1019999999999,6.5219999999999345,553.308,0.1470000000000482,2388.16,-0.026000000000294676,9038.556,-3.0099999999983993,47.618,0.1280000000000001,521.3219999999999,0.2319999999999709,2388.16,0.006999999999607098,8118.411999999999,-0.35799999999926513,8.448080000000001,0.011549999999999727,393.2,-0.8000000000000114,38.864,0.012999999999998124,23.29318,0.035830000000000695,61,22
-0.0,-0.0005,642.88,1580.6,1414.19,552.86,2388.13,9038.51,47.61,521.34,2388.13,8114.66,8.4511,394,38.84,23.3134,642.882,0.375,1590.936,-10.738000000000284,1412.354,5.912000000000035,553.1859999999999,-0.3629999999999427,2388.1580000000004,-0.03600000000005821,9038.276,-2.31999999999789,47.596,0.027999999999998693,521.274,0.17200000000002547,2388.162,-0.003000000000156433,8117.954,-5.227999999999156,8.44928,0.00885000000000069,393.0,1.1999999999999886,38.842,-0.016999999999995907,23.30066,0.03533000000000186,62,21
-0.0004,0.0004,642.68,1593.8,1408.55,553.11,2388.13,9040.58,47.69,521.24,2388.14,8119.1,8.4734,393,38.85,23.1957,642.8399999999999,0.17499999999995453,1592.0,2.4619999999997617,1411.75,0.2719999999999345,553.25,-0.1129999999999427,2388.154,-0.03600000000005821,9038.924,-0.249999999998181,47.632,0.10799999999999699,521.22,0.07200000000000273,2388.158,0.006999999999607098,8117.878,-0.7879999999986467,8.45396,0.031150000000000233,393.4,0.19999999999998863,38.856,-0.006999999999997897,23.28284,-0.08237000000000094,63,20
0.0012,0.0002,642.74,1590.54,1405.17,553.43,2388.14,9044.4,47.65,520.83,2388.15,8126.64,8.4553,393,38.94,23.2127,642.8779999999999,0.23500000000001364,1590.316,-0.7980000000002292,1411.1119999999999,-3.1079999999999472,553.252,0.20699999999999363,2388.148,-0.026000000000294676,9039.97,3.570000000001528,47.652,0.06799999999999784,521.088,-0.33799999999996544,2388.148,0.016999999999825377,8120.302000000001,6.752000000001317,8.45622,0.013049999999999784,393.2,0.19999999999998863,38.858,0.08299999999999841,23.271800000000002,-0.06536999999999793,64,19
-0.0031,-0.0003,642.72,1588.25,1407.15,552.61,2388.11,9039.25,47.56,521.82,2388.17,8121.89,8.3978,394,38.76,23.3388,642.82,0.21500000000003183,1589.508,-3.088000000000193,1409.972,-1.127999999999929,553.076,-0.6129999999999427,2388.13,-0.05600000000004002,9040.112,-1.5799999999981083,47.644,-0.021999999999998465,521.326,0.6520000000000437,2388.1459999999997,0.03699999999980719,8120.364,2.002000000001317,8.44628,-0.044449999999999434,393.2,1.1999999999999886,38.852,-0.09700000000000131,23.2749,0.06072999999999951,65,18
-0.0001,0.0001,642.74,1598.2,1413.5,553.89,2388.15,9036.12,47.64,521.35,2388.14,8121.19,8.4227,392,38.85,23.3845,642.752,0.23500000000001364,1590.2779999999998,6.861999999999853,1409.712,5.22199999999998,553.1800000000001,0.66700000000003,2388.132,-0.016000000000076398,9039.772,-4.709999999997308,47.629999999999995,0.05799999999999983,521.316,0.18200000000001637,2388.146,0.006999999999607098,8120.695999999999,1.3020000000005894,8.440059999999999,-0.019549999999998846,393.2,-0.8000000000000114,38.848,-0.006999999999997897,23.28902,0.10642999999999958,66,17
0.0012,0.0002,643.16,1580.75,1408.7,553.59,2388.12,9041.58,47.49,521.35,2388.15,8119.1,8.4364,392,38.77,23.3498,642.808,0.6549999999999727,1590.308,-10.588000000000193,1408.614,0.42200000000002547,553.326,0.3670000000000755,2388.13,-0.046000000000276486,9040.386,0.750000000001819,47.606,-0.09199999999999875,521.318,0.18200000000001637,2388.15,0.016999999999825377,8121.584,-0.7879999999986467,8.43712,-0.005849999999998801,392.8,-0.8000000000000114,38.833999999999996,-0.08699999999999619,23.2963,0.07172999999999874,67,16
0.0012,0.0,642.96,1593.63,1408.61,553.15,2388.16,9037.63,47.51,521.12,2388.16,8125.19,8.4565,393,38.71,23.3544,642.8639999999999,0.4550000000000409,1590.274,2.2919999999999163,1408.6260000000002,0.33199999999987995,553.3340000000001,-0.07299999999997908,2388.136,-0.006000000000312866,9039.795999999998,-3.1999999999989086,47.57000000000001,-0.07200000000000273,521.2940000000001,-0.04800000000000182,2388.154,0.02699999999958891,8122.802000000001,5.302000000000589,8.43374,0.01425000000000054,392.8,0.19999999999998863,38.806,-0.14699999999999847,23.328039999999998,0.07632999999999868,68,15
-0.001,0.0001,642.97,1589.77,1407.41,552.84,2388.14,9045.34,47.78,521.28,2388.21,8122.99,8.4312,392,38.72,23.376,642.9100000000001,0.46500000000003183,1590.1200000000001,-1.568000000000211,1409.074,-0.8679999999999382,553.216,-0.3829999999999245,2388.136,-0.026000000000294676,9039.984,4.510000000002037,47.596000000000004,0.1980000000000004,521.384,0.11199999999996635,2388.1659999999997,0.07699999999977081,8122.072,3.1020000000007713,8.42892,-0.011049999999999116,392.6,-0.8000000000000114,38.762,-0.13700000000000045,23.360699999999998,0.09793000000000163,69,14
0.0039,-0.0001,643.07,1589.88,1414.61,553.99,2388.14,9041.13,47.73,520.69,2388.14,8121.77,8.4368,394,38.86,23.3142,642.98,0.5650000000000546,1590.4460000000001,-1.4580000000000837,1410.566,6.33199999999988,553.492,0.7670000000000528,2388.142,-0.026000000000294676,9040.359999999999,0.3000000000010914,47.63,0.14799999999999613,521.1580000000001,-0.4779999999999518,2388.1600000000003,0.006999999999607098,8122.048,1.882000000001426,8.436720000000001,-0.005449999999999733,392.6,1.1999999999999886,38.782000000000004,0.0030000000000001137,23.35578,0.036129999999999995,70,13
0.0012,0.0002,642.68,1580.26,1413.22,553.53,2388.14,9037.79,47.51,521.56,2388.14,8116.08,8.4482,392,38.8,23.2504,642.9680000000001,0.17499999999995453,1586.8580000000002,-11.078000000000202,1410.51,4.942000000000007,553.4200000000001,0.30700000000001637,2388.1400000000003,-0.026000000000294676,9040.694,-3.039999999997235,47.604,-0.07200000000000273,521.2,0.39199999999993906,2388.16,0.006999999999607098,8121.026,-3.8079999999990832,8.441820000000002,0.005950000000000344,392.6,-0.8000000000000114,38.772,-0.05700000000000216,23.328960000000002,-0.027670000000000528,71,12
-0.0,-0.0001,642.27,1591.86,1409.38,553.55,2388.14,9039.95,47.61,521.2,2388.16,8120.03,8.4381,393,38.7,23.2578,642.7900000000001,-0.23500000000001364,1589.0800000000002,0.5219999999997071,1410.6460000000002,1.1020000000000891,553.412,0.3269999999999982,2388.144,-0.026000000000294676,9040.368,-0.8799999999973807,47.628,0.027999999999998693,521.17,0.03200000000003911,2388.162,0.02699999999958891,8121.2119999999995,0.14200000000073487,8.44216,-0.00414999999999921,392.8,0.19999999999998863,38.758,-0.15699999999999648,23.31056,-0.02027000000000001,72,11
-0.0,0.0003,642.93,1592.96,1415.77,552.86,2388.13,9038.4,47.8,521.41,2388.18,8120.57,8.4376,394,38.77,23.2637,642.7839999999999,0.4249999999999545,1588.9460000000001,1.6219999999998436,1412.078,7.491999999999962,553.354,-0.3629999999999427,2388.138,-0.03600000000005821,9040.522,-2.429999999998472,47.686,0.21799999999999642,521.2280000000001,0.2419999999999618,2388.166,0.04699999999957072,8120.2880000000005,0.6820000000006985,8.43838,-0.004649999999999821,393.0,1.1999999999999886,38.769999999999996,-0.08699999999999619,23.29242,-0.01436999999999955,73,10
0.003,-0.0004,642.86,1590.55,1414.8,553.63,2388.13,9042.31,47.66,521.0,2388.19,8122.12,8.4652,393,38.83,23.18,642.762,0.3550000000000182,1589.102,-0.7880000000002383,1413.556,6.5219999999999345,553.5120000000001,0.4070000000000391,2388.136,-0.03600000000005821,9039.916000000001,1.4800000000013824,47.66199999999999,0.07799999999999585,521.1719999999999,-0.16800000000000637,2388.1619999999994,0.056999999999789,8120.114,2.2320000000008804,8.445179999999999,0.022949999999999804,393.2,0.19999999999998863,38.792,-0.027000000000001023,23.25322,-0.09806999999999988,74,9
0.0002,-0.0,643.06,1583.6,1410.61,553.15,2388.18,9041.96,47.61,521.38,2388.15,8117.19,8.4896,394,38.76,23.2526,642.76,0.55499999999995,1587.846,-7.738000000000284,1412.7559999999999,2.33199999999988,553.3439999999999,-0.07299999999997908,2388.1440000000002,0.013999999999668944,9040.082,1.1300000000010186,47.638,0.027999999999998693,521.31,0.21199999999998909,2388.1639999999998,0.016999999999825377,8119.197999999999,-2.6979999999994106,8.45574,0.04734999999999978,393.2,1.1999999999999886,38.772000000000006,-0.09700000000000131,23.2409,-0.02546999999999855,75,8
0.0013,0.0003,642.93,1596.68,1411.47,553.36,2388.16,9038.1,47.59,521.2,2388.11,8123.99,8.4538,393,38.83,23.229,642.81,0.4249999999999545,1591.1299999999999,5.341999999999871,1412.406,3.1920000000000073,553.31,0.1370000000000573,2388.148,-0.006000000000312866,9040.144,-2.7299999999977445,47.653999999999996,0.008000000000002672,521.238,0.03200000000003911,2388.1580000000004,-0.023000000000138243,8120.779999999999,4.102000000000771,8.456859999999999,0.011549999999999727,393.4,0.19999999999998863,38.778,-0.027000000000001023,23.236620000000002,-0.04907000000000039,76,7
0.0002,0.0002,642.7,1598.96,1419.76,552.51,2388.16,9040.3,47.53,521.06,2388.16,8114.53,8.4577,392,38.78,23.2055,642.896,0.19500000000005002,1592.55,7.621999999999844,1414.482,11.481999999999971,553.1020000000001,-0.7129999999999654,2388.1519999999996,-0.006000000000312866,9040.213999999998,-0.5299999999988358,47.638,-0.0519999999999996,521.21,-0.10800000000006094,2388.1580000000004,0.02699999999958891,8119.68,-5.357999999999265,8.46078,0.015450000000001296,393.2,-0.8000000000000114,38.794000000000004,-0.07699999999999818,23.22616,-0.07256999999999891,77,6
-0.0005,-0.0004,643.04,1590.64,1410.67,552.85,2388.18,9040.56,47.61,521.1,2388.17,8120.28,8.4464,394,38.74,23.2005,642.918,0.5349999999999682,1592.086,-0.6980000000000928,1413.462,2.3920000000000528,553.1,-0.3729999999999336,2388.162,0.013999999999668944,9040.646,-0.26999999999861757,47.6,0.027999999999998693,521.148,-0.06799999999998363,2388.156,0.03699999999980719,8119.622,0.39200000000073487,8.462539999999999,0.004150000000000986,393.2,1.1999999999999886,38.788,-0.11699999999999733,23.21352,-0.07756999999999792,78,5
-0.0024,0.0001,642.74,1589.16,1416.24,553.23,2388.15,9041.15,47.7,520.75,2388.1,8116.57,8.435,392,38.69,23.2566,642.894,0.23500000000001364,1591.8080000000002,-2.178000000000111,1413.75,7.961999999999989,553.02,0.007000000000061846,2388.1659999999997,-0.016000000000076398,9040.413999999999,0.32000000000152795,47.608000000000004,0.1180000000000021,521.098,-0.41800000000000637,2388.138,-0.03300000000035652,8118.512,-3.3179999999993015,8.4565,-0.0072499999999990905,393.0,-0.8000000000000114,38.76,-0.1670000000000016,23.228839999999998,-0.021470000000000766,79,4
0.0003,-0.0001,642.84,1595.39,1417.85,552.79,2388.24,9033.58,47.58,520.48,2388.18,8117.86,8.46,391,38.64,23.3253,642.85,0.3350000000000364,1594.166,4.051999999999907,1415.1979999999999,9.571999999999889,552.9480000000001,-0.4329999999999927,2388.178,0.07399999999961437,9038.738,-7.249999999998181,47.602,-0.0020000000000024443,520.918,-0.6879999999999882,2388.144,0.04699999999957072,8118.645999999999,-2.027999999999338,8.45058,0.017750000000001265,392.4,-1.8000000000000114,38.736000000000004,-0.21699999999999875,23.24338,0.047229999999998995,80,3
0.0009,0.0003,642.71,1588.22,1421.34,553.37,2388.15,9033.79,47.39,521.35,2388.19,8119.81,8.4499,392,38.74,23.2111,642.806,0.20500000000004093,1592.474,-3.1180000000001655,1417.172,13.061999999999898,552.95,0.1470000000000482,2388.176,-0.016000000000076398,9037.876,-7.039999999997235,47.562,-0.19200000000000017,520.948,0.18200000000001637,2388.1600000000003,0.056999999999789,8117.81,-0.07799999999861029,8.4498,0.007649999999999935,392.2,-0.8000000000000114,38.718,-0.11699999999999733,23.2398,-0.0669700000000013,81,2
0.0011,-0.0002,643.29,1601.39,1408.14,553.77,2388.22,9032.09,47.61,520.95,2388.12,8116.54,8.4364,394,38.88,23.2399,642.924,0.7849999999999682,1592.96,10.051999999999907,1414.848,-0.13799999999991996,553.202,0.5470000000000255,2388.188,0.053999999999632564,9036.234,-8.739999999997963,47.577999999999996,0.027999999999998693,520.926,-0.2179999999999609,2388.1519999999996,-0.013000000000374712,8118.2119999999995,-3.347999999999047,8.44554,-0.005849999999998801,392.6,1.1999999999999886,38.738,0.02300000000000324,23.246679999999998,-0.038170000000000925,82,1
0.0001,0.0004,642.42,1587.73,1414.22,552.8,2388.21,9037.11,47.67,520.74,2388.18,8116.85,8.464,394,38.66,23.2908,642.8,-0.08500000000003638,1592.378,-3.6080000000001746,1415.558,5.942000000000007,553.192,-0.4230000000000018,2388.1940000000004,0.04399999999986903,9035.544,-3.719999999997526,47.589999999999996,0.08800000000000097,520.854,-0.42799999999999727,2388.154,0.04699999999957072,8117.526000000001,-3.0379999999986467,8.449060000000001,0.021750000000000824,392.6,1.1999999999999886,38.722,-0.19700000000000273,23.264739999999996,0.01273000000000124,83,0
